,algo_volatility,algorithm_period_return,alpha,amount,benchmark_period_return,benchmark_volatility,beta,brick_size,capital_used,ending_cash,ending_exposure,ending_value,excess_return,gross_leverage,information,long_exposure,long_value,longs_count,max_drawdown,max_leverage,net_leverage,num_created_bars,orders,period_close,period_label,period_open,pnl,portfolio_value,positions,price,rebuilding_status,renko_price,returns,sharpe,short_exposure,short_value,shorts_count,sortino,starting_cash,starting_exposure,starting_value,trading_days,transactions,treasury_period_return
2017-12-12 23:59:00+00:00,0.8093685389243985,0.2371084859474839,4.319619382876567,403.02856879743223,-0.14159677345432875,1.9662511021945035,-0.3398269587592923,0.002553491818151353,-15.134804873526628,-2.7259622991081756,15.097047158583013,15.097047158583013,0.2361084859474839,1.2203494948157598,0.14536364183703532,15.097047158583013,15.097047158583013,1,-0.060141416812323385,1.2203494948157596,1.2203494948157598,0,"[{'id': '827b7c45e1fd471eafd331ecd9ea38bc', 'dt': Timestamp('2017-12-12 23:59:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2017-12-11 23:59:00+0000', tz='UTC'), 'amount': 403.02856879743223, 'filled': 403.02856879743223, 'commission': 0.03020919136432461, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Trading Pair eth_btc(452516) Exchange: bitfinex, Introduced On: 2016-03-09 00:00:00+00:00, Base Currency: eth, Quote Currency: btc, Exchange Leverage: 1.0, Minimum Trade Size: 0.06 Last daily ingestion: 2018-11-13 00:00:00+00:00 Last minutely ingestion: 2018-11-13 00:00:00+00:00, 'status': 1}]",2017-12-12 23:59:00+00:00,2017-12,2017-12-12 00:00:00+00:00,-0.03775771494361457,12.371084859474838,"[{'sid': Trading Pair eth_btc(452516) Exchange: bitfinex, Introduced On: 2016-03-09 00:00:00+00:00, Base Currency: eth, Quote Currency: btc, Exchange Leverage: 1.0, Minimum Trade Size: 0.06 Last daily ingestion: 2018-11-13 00:00:00+00:00 Last minutely ingestion: 2018-11-13 00:00:00+00:00, 'amount': 403.02856879743223, 'cost_basis': 0.03755268495899999, 'last_sale_price': 0.037459}]","2017-12-12 00:00:00+00:00    0.031149
Freq: 1440T, Name: TradingPair(452516 [eth_btc]), dtype: float64",0,0.03165106545478919,-0.0030428071528165158,5.916837435666295,0.0,0.0,0,22.62235798089598,12.408842574418452,0.0,0.0,12,"[{'amount': 403.02856879743223, 'dt': Timestamp('2017-12-12 23:59:00+0000', tz='UTC'), 'price': 0.037477729499999994, 'order_id': '827b7c45e1fd471eafd331ecd9ea38bc', 'commission': 0.03020919136432461, 'fee_currency': None, 'is_quote_live': False, 'sid': Trading Pair eth_btc(452516) Exchange: bitfinex, Introduced On: 2016-03-09 00:00:00+00:00, Base Currency: eth, Quote Currency: btc, Exchange Leverage: 1.0, Minimum Trade Size: 0.06 Last daily ingestion: 2018-11-13 00:00:00+00:00 Last minutely ingestion: 2018-11-13 00:00:00+00:00}]",0.001
2017-12-13 23:59:00+00:00,1.0379837999742605,0.454663307384338,8.115620169386707,403.02856879743223,-0.017897245519959526,1.994418145480039,-0.18842935911905634,0.002553491818151353,0.0,-2.7259622991081756,17.272595372951553,17.272595372951553,0.453663307384338,1.1873947246259884,0.1552830291906713,17.272595372951553,17.272595372951553,1,-0.060141416812323385,1.2203494948157596,1.1873947246259884,2,"[{'id': 'ba081a87351b4d7993e7228ca60f851a', 'dt': Timestamp('2017-12-13 23:59:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2017-12-13 23:59:00+0000', tz='UTC'), 'amount': -66.90274242037378, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Trading Pair eth_btc(452516) Exchange: bitfinex, Introduced On: 2016-03-09 00:00:00+00:00, Base Currency: eth, Quote Currency: btc, Exchange Leverage: 1.0, Minimum Trade Size: 0.06 Last daily ingestion: 2018-11-13 00:00:00+00:00 Last minutely ingestion: 2018-11-13 00:00:00+00:00, 'status': 0}]",2017-12-13 23:59:00+00:00,2017-12,2017-12-13 00:00:00+00:00,2.17554821436854,14.546633073843378,"[{'sid': Trading Pair eth_btc(452516) Exchange: bitfinex, Introduced On: 2016-03-09 00:00:00+00:00, Base Currency: eth, Quote Currency: btc, Exchange Leverage: 1.0, Minimum Trade Size: 0.06 Last daily ingestion: 2018-11-13 00:00:00+00:00 Last minutely ingestion: 2018-11-13 00:00:00+00:00, 'amount': 403.02856879743223, 'cost_basis': 0.03755268495899999, 'last_sale_price': 0.042857}]","2017-12-13 00:00:00+00:00    0.037336
Freq: 1440T, Name: TradingPair(452516 [eth_btc]), dtype: float64",0,0.03675804909109189,0.17585751282777098,7.542945503464226,0.0,0.0,0,38.4959031414708,-2.7259622991081756,15.097047158583013,15.097047158583013,13,[],0.001
2017-12-14 23:59:00+00:00,1.0242169657059645,0.4198244226133463,7.029847770533467,336.12582637705844,-0.037306934323296126,1.9192964065323792,-0.1808834690659465,0.002553491818151353,2.8035605591414123,0.07759826003323678,14.120645966100225,14.120645966100225,0.4188244226133463,0.9945346580325469,0.1479613203874503,14.120645966100225,14.120645966100225,1,-0.060141416812323385,1.2203494948157596,0.9945346580325469,2,"[{'id': 'ba081a87351b4d7993e7228ca60f851a', 'dt': Timestamp('2017-12-14 23:59:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2017-12-13 23:59:00+0000', tz='UTC'), 'amount': -66.90274242037378, 'filled': -66.90274242037378, 'commission': 0.005618357833950726, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Trading Pair eth_btc(452516) Exchange: bitfinex, Introduced On: 2016-03-09 00:00:00+00:00, Base Currency: eth, Quote Currency: btc, Exchange Leverage: 1.0, Minimum Trade Size: 0.06 Last daily ingestion: 2018-11-13 00:00:00+00:00 Last minutely ingestion: 2018-11-13 00:00:00+00:00, 'status': 1}, {'id': '7a8ca939c7ee434f88aad43f8b038dc0', 'dt': Timestamp('2017-12-14 23:59:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2017-12-14 23:59:00+0000', tz='UTC'), 'amount': -55.7968871785917, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Trading Pair eth_btc(452516) Exchange: bitfinex, Introduced On: 2016-03-09 00:00:00+00:00, Base Currency: eth, Quote Currency: btc, Exchange Leverage: 1.0, Minimum Trade Size: 0.06 Last daily ingestion: 2018-11-13 00:00:00+00:00 Last minutely ingestion: 2018-11-13 00:00:00+00:00, 'status': 0}]",2017-12-14 23:59:00+00:00,2017-12,2017-12-14 00:00:00+00:00,-0.3483888477099164,14.198244226133461,"[{'sid': Trading Pair eth_btc(452516) Exchange: bitfinex, Introduced On: 2016-03-09 00:00:00+00:00, Base Currency: eth, Quote Currency: btc, Exchange Leverage: 1.0, Minimum Trade Size: 0.06 Last daily ingestion: 2018-11-13 00:00:00+00:00 Last minutely ingestion: 2018-11-13 00:00:00+00:00, 'amount': 336.12582637705844, 'cost_basis': 0.03756940000257314, 'last_sale_price': 0.04201}]","2017-12-14 00:00:00+00:00    0.042755
Freq: 1440T, Name: TradingPair(452516 [eth_btc]), dtype: float64",0,0.04186503272739459,-0.023949792776196584,6.6774056602144665,0.0,0.0,0,30.979808451418386,-2.7259622991081756,17.272595372951553,17.272595372951553,14,"[{'amount': -66.90274242037378, 'dt': Timestamp('2017-12-14 23:59:00+0000', tz='UTC'), 'price': 0.041988995, 'order_id': 'ba081a87351b4d7993e7228ca60f851a', 'commission': 0.005618357833950726, 'fee_currency': None, 'is_quote_live': False, 'sid': Trading Pair eth_btc(452516) Exchange: bitfinex, Introduced On: 2016-03-09 00:00:00+00:00, Base Currency: eth, Quote Currency: btc, Exchange Leverage: 1.0, Minimum Trade Size: 0.06 Last daily ingestion: 2018-11-13 00:00:00+00:00 Last minutely ingestion: 2018-11-13 00:00:00+00:00}]",0.001
2017-12-15 23:59:00+00:00,1.0808700115815513,0.3057088490423441,4.984602328664731,280.32893919846674,-0.11473944727072727,1.8817193589387204,-0.13157478565978553,0.002553491818151353,2.150102980214234,2.227701240247471,10.829387250175968,10.829387250175968,0.3047088490423441,0.8293875972517647,0.14322519638836545,10.829387250175968,10.829387250175968,1,-0.1023978934409449,1.2203494948157596,0.8293875972517647,0,"[{'id': '7a8ca939c7ee434f88aad43f8b038dc0', 'dt': Timestamp('2017-12-15 23:59:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2017-12-14 23:59:00+0000', tz='UTC'), 'amount': -55.7968871785917, 'filled': -55.7968871785917, 'commission': 0.004308823607643756, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Trading Pair eth_btc(452516) Exchange: bitfinex, Introduced On: 2016-03-09 00:00:00+00:00, Base Currency: eth, Quote Currency: btc, Exchange Leverage: 1.0, Minimum Trade Size: 0.06 Last daily ingestion: 2018-11-13 00:00:00+00:00 Last minutely ingestion: 2018-11-13 00:00:00+00:00, 'status': 1}]",2017-12-15 23:59:00+00:00,2017-12,2017-12-15 00:00:00+00:00,-1.1411557357100222,13.057088490423439,"[{'sid': Trading Pair eth_btc(452516) Exchange: bitfinex, Introduced On: 2016-03-09 00:00:00+00:00, Base Currency: eth, Quote Currency: btc, Exchange Leverage: 1.0, Minimum Trade Size: 0.06 Last daily ingestion: 2018-11-13 00:00:00+00:00 Last minutely ingestion: 2018-11-13 00:00:00+00:00, 'amount': 280.32893919846674, 'cost_basis': 0.037584770601199045, 'last_sale_price': 0.038631}]","2017-12-15 00:00:00+00:00    0.041939
Freq: 1440T, Name: TradingPair(452516 [eth_btc]), dtype: float64",0,0.04186503272739459,-0.08037301778550879,4.656345906935084,0.0,0.0,0,12.82456573174289,0.07759826003323678,14.120645966100225,14.120645966100225,15,"[{'amount': -55.7968871785917, 'dt': Timestamp('2017-12-15 23:59:00+0000', tz='UTC'), 'price': 0.0386116845, 'order_id': '7a8ca939c7ee434f88aad43f8b038dc0', 'commission': 0.004308823607643756, 'fee_currency': None, 'is_quote_live': False, 'sid': Trading Pair eth_btc(452516) Exchange: bitfinex, Introduced On: 2016-03-09 00:00:00+00:00, Base Currency: eth, Quote Currency: btc, Exchange Leverage: 1.0, Minimum Trade Size: 0.06 Last daily ingestion: 2018-11-13 00:00:00+00:00 Last minutely ingestion: 2018-11-13 00:00:00+00:00}]",0.001
2017-12-16 23:59:00+00:00,1.0979890907798975,0.22012442390505216,3.5315978403055013,280.32893919846674,-0.1847014070305697,1.843796804884145,-0.09717231052977132,0.002553491818151353,0.0,2.227701240247471,9.97354299880305,9.97354299880305,0.21912442390505216,0.8174201584197754,0.1448029941917748,9.97354299880305,9.97354299880305,1,-0.1612324187244507,1.2203494948157596,0.8174201584197754,0,[],2017-12-16 23:59:00+00:00,2017-12,2017-12-16 00:00:00+00:00,-0.8558442513729183,12.20124423905052,"[{'sid': Trading Pair eth_btc(452516) Exchange: bitfinex, Introduced On: 2016-03-09 00:00:00+00:00, Base Currency: eth, Quote Currency: btc, Exchange Leverage: 1.0, Minimum Trade Size: 0.06 Last daily ingestion: 2018-11-13 00:00:00+00:00 Last minutely ingestion: 2018-11-13 00:00:00+00:00, 'amount': 280.32893919846674, 'cost_basis': 0.037584770601199045, 'last_sale_price': 0.035578}]","2017-12-16 00:00:00+00:00    0.038697
Freq: 1440T, Name: TradingPair(452516 [eth_btc]), dtype: float64",0,0.04186503272739459,-0.06554633155780684,3.357040085713182,0.0,0.0,0,8.004475268736169,2.227701240247471,10.829387250175968,10.829387250175968,16,[],0.001
2017-12-17 23:59:00+00:00,1.0685365521539725,0.27201303022174916,4.035694910434741,280.32893919846674,-0.14228447683211864,1.7993193810956218,-0.08820691223689606,0.002553491818151353,0.0,2.227701240247471,10.49242906197002,10.49242906197002,0.27101303022174916,0.8248680487290985,0.13657282495447462,10.49242906197002,10.49242906197002,1,-0.1612324187244507,1.2203494948157596,0.8248680487290985,-1,"[{'id': 'b7661bb09209417097d7e11620c1edf8', 'dt': Timestamp('2017-12-17 23:59:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2017-12-17 23:59:00+0000', tz='UTC'), 'amount': -280.32893919846674, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Trading Pair eth_btc(452516) Exchange: bitfinex, Introduced On: 2016-03-09 00:00:00+00:00, Base Currency: eth, Quote Currency: btc, Exchange Leverage: 1.0, Minimum Trade Size: 0.06 Last daily ingestion: 2018-11-13 00:00:00+00:00 Last minutely ingestion: 2018-11-13 00:00:00+00:00, 'status': 0}]",2017-12-17 23:59:00+00:00,2017-12,2017-12-17 00:00:00+00:00,0.5188860631669705,12.720130302217491,"[{'sid': Trading Pair eth_btc(452516) Exchange: bitfinex, Introduced On: 2016-03-09 00:00:00+00:00, Base Currency: eth, Quote Currency: btc, Exchange Leverage: 1.0, Minimum Trade Size: 0.06 Last daily ingestion: 2018-11-13 00:00:00+00:00 Last minutely ingestion: 2018-11-13 00:00:00+00:00, 'amount': 280.32893919846674, 'cost_basis': 0.037584770601199045, 'last_sale_price': 0.03742899}]","2017-12-17 00:00:00+00:00    0.035547
Freq: 1440T, Name: TradingPair(452516 [eth_btc]), dtype: float64",0,0.036758049091091885,0.04252730729758339,3.83662592825373,0.0,0.0,0,9.176596261648815,2.227701240247471,9.97354299880305,9.97354299880305,17,[],0.001
2017-12-18 23:59:00+00:00,1.0697538115629857,0.38250065885823403,5.128844140026598,0.0,-0.04959003620697533,1.794276922505742,-0.049427883752972426,0.003912704277066975,11.59730534833487,13.825006588582342,0.0,0.0,0.38150065885823403,0.0,0.12398603255253973,0.0,0.0,0,-0.1612324187244507,1.2203494948157596,0.0,0,"[{'id': 'b7661bb09209417097d7e11620c1edf8', 'dt': Timestamp('2017-12-18 23:59:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2017-12-17 23:59:00+0000', tz='UTC'), 'amount': -280.32893919846674, 'filled': -280.32893919846674, 'commission': 0.023241092882434613, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Trading Pair eth_btc(452516) Exchange: bitfinex, Introduced On: 2016-03-09 00:00:00+00:00, Base Currency: eth, Quote Currency: btc, Exchange Leverage: 1.0, Minimum Trade Size: 0.06 Last daily ingestion: 2018-11-13 00:00:00+00:00 Last minutely ingestion: 2018-11-13 00:00:00+00:00, 'status': 1}, {'id': '03143ea186e54845ab820a9ca0e641c4', 'dt': Timestamp('2017-12-18 23:59:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2017-12-18 23:59:00+0000', tz='UTC'), 'amount': 333.3416097313604, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Trading Pair eth_btc(452516) Exchange: bitfinex, Introduced On: 2016-03-09 00:00:00+00:00, Base Currency: eth, Quote Currency: btc, Exchange Leverage: 1.0, Minimum Trade Size: 0.06 Last daily ingestion: 2018-11-13 00:00:00+00:00 Last minutely ingestion: 2018-11-13 00:00:00+00:00, 'status': 0}]",2017-12-18 23:59:00+00:00,2017-12,2017-12-18 00:00:00+00:00,1.104876286364851,13.825006588582342,[],0.037479,1,0.04192,0.08686045347917848,4.756110392909467,0.0,0.0,0,11.718994354419046,2.227701240247471,10.49242906197002,10.49242906197002,18,"[{'amount': -280.32893919846674, 'dt': Timestamp('2017-12-18 23:59:00+0000', tz='UTC'), 'price': 0.041453253005, 'order_id': 'b7661bb09209417097d7e11620c1edf8', 'commission': 0.023241092882434613, 'fee_currency': None, 'is_quote_live': False, 'sid': Trading Pair eth_btc(452516) Exchange: bitfinex, Introduced On: 2016-03-09 00:00:00+00:00, Base Currency: eth, Quote Currency: btc, Exchange Leverage: 1.0, Minimum Trade Size: 0.06 Last daily ingestion: 2018-11-13 00:00:00+00:00 Last minutely ingestion: 2018-11-13 00:00:00+00:00}]",0.001
2017-12-19 23:59:00+00:00,1.0429751936219975,0.37865177439590747,4.9144215372449125,333.3416097313604,0.05795407672212316,1.7890402741233755,-0.057414920335018854,0.003912704277066975,-15.427870941090982,-1.6028643525086395,15.389382096467715,15.389382096467715,0.37765177439590747,1.1162631769876028,0.07289650816219616,15.389382096467715,15.389382096467715,1,-0.1612324187244507,1.2203494948157596,1.1162631769876028,0,"[{'id': '03143ea186e54845ab820a9ca0e641c4', 'dt': Timestamp('2017-12-19 23:59:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2017-12-18 23:59:00+0000', tz='UTC'), 'amount': 333.3416097313604, 'filled': 333.3416097313604, 'commission': 0.0307941535750319, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Trading Pair eth_btc(452516) Exchange: bitfinex, Introduced On: 2016-03-09 00:00:00+00:00, Base Currency: eth, Quote Currency: btc, Exchange Leverage: 1.0, Minimum Trade Size: 0.06 Last daily ingestion: 2018-11-13 00:00:00+00:00 Last minutely ingestion: 2018-11-13 00:00:00+00:00, 'status': 1}]",2017-12-19 23:59:00+00:00,2017-12,2017-12-19 00:00:00+00:00,-0.038488844623266516,13.786517743959076,"[{'sid': Trading Pair eth_btc(452516) Exchange: bitfinex, Introduced On: 2016-03-09 00:00:00+00:00, Base Currency: eth, Quote Currency: btc, Exchange Leverage: 1.0, Minimum Trade Size: 0.06 Last daily ingestion: 2018-11-13 00:00:00+00:00 Last minutely ingestion: 2018-11-13 00:00:00+00:00, 'amount': 333.3416097313604, 'cost_basis': 0.046282463667, 'last_sale_price': 0.046167}]","2017-12-19 00:00:00+00:00    0.041507
Freq: 1440T, Name: TradingPair(452516 [eth_btc]), dtype: float64",0,0.04192,-0.0027840019009505064,4.586072715986276,0.0,0.0,0,11.315794967666637,13.825006588582342,0.0,0.0,19,"[{'amount': 333.3416097313604, 'dt': Timestamp('2017-12-19 23:59:00+0000', tz='UTC'), 'price': 0.0461900835, 'order_id': '03143ea186e54845ab820a9ca0e641c4', 'commission': 0.0307941535750319, 'fee_currency': None, 'is_quote_live': False, 'sid': Trading Pair eth_btc(452516) Exchange: bitfinex, Introduced On: 2016-03-09 00:00:00+00:00, Base Currency: eth, Quote Currency: btc, Exchange Leverage: 1.0, Minimum Trade Size: 0.06 Last daily ingestion: 2018-11-13 00:00:00+00:00 Last minutely ingestion: 2018-11-13 00:00:00+00:00}]",0.001
2017-12-20 23:59:00+00:00,1.0226736013235838,0.4528869508830815,5.365375715835727,333.3416097313604,0.10898757963243066,1.7468648697977074,-0.051412902130560906,0.003912704277066975,0.0,-1.6028643525086395,16.131733861339455,16.131733861339455,0.4518869508830815,1.1103227165427014,0.0732669147856692,16.131733861339455,16.131733861339455,1,-0.1612324187244507,1.2203494948157596,1.1103227165427014,1,"[{'id': 'e2e98fbe44cb4b3ca9b210725dd48cf2', 'dt': Timestamp('2017-12-20 23:59:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2017-12-20 23:59:00+0000', tz='UTC'), 'amount': -55.33470721540584, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Trading Pair eth_btc(452516) Exchange: bitfinex, Introduced On: 2016-03-09 00:00:00+00:00, Base Currency: eth, Quote Currency: btc, Exchange Leverage: 1.0, Minimum Trade Size: 0.06 Last daily ingestion: 2018-11-13 00:00:00+00:00 Last minutely ingestion: 2018-11-13 00:00:00+00:00, 'status': 0}]",2017-12-20 23:59:00+00:00,2017-12,2017-12-20 00:00:00+00:00,0.7423517648717404,14.528869508830816,"[{'sid': Trading Pair eth_btc(452516) Exchange: bitfinex, Introduced On: 2016-03-09 00:00:00+00:00, Base Currency: eth, Quote Currency: btc, Exchange Leverage: 1.0, Minimum Trade Size: 0.06 Last daily ingestion: 2018-11-13 00:00:00+00:00 Last minutely ingestion: 2018-11-13 00:00:00+00:00, 'amount': 333.3416097313604, 'cost_basis': 0.046282463667, 'last_sale_price': 0.048394}]","2017-12-20 00:00:00+00:00    0.046232
Freq: 1440T, Name: TradingPair(452516 [eth_btc]), dtype: float64",0,0.045832704277066975,0.05384621255770126,5.106677581627464,0.0,0.0,0,12.676046853115183,-1.6028643525086395,15.389382096467715,15.389382096467715,20,[],0.001
2017-12-21 23:59:00+00:00,1.0001533718729714,0.5174256430625421,5.6583037285921085,278.00690251595455,0.15383381456528755,1.7056782508456267,-0.04835507569909842,0.003912704277066975,2.7791952345532356,1.1763308820445961,13.997925548580827,13.997925548580827,0.5164256430625421,0.9224785156740553,0.07305778427115164,13.997925548580827,13.997925548580827,1,-0.1612324187244507,1.2203494948157596,0.9224785156740553,0,"[{'id': 'e2e98fbe44cb4b3ca9b210725dd48cf2', 'dt': Timestamp('2017-12-21 23:59:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2017-12-20 23:59:00+0000', tz='UTC'), 'amount': -55.33470721540584, 'filled': -55.33470721540584, 'commission': 0.005569529528162797, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Trading Pair eth_btc(452516) Exchange: bitfinex, Introduced On: 2016-03-09 00:00:00+00:00, Base Currency: eth, Quote Currency: btc, Exchange Leverage: 1.0, Minimum Trade Size: 0.06 Last daily ingestion: 2018-11-13 00:00:00+00:00 Last minutely ingestion: 2018-11-13 00:00:00+00:00, 'status': 1}]",2017-12-21 23:59:00+00:00,2017-12,2017-12-21 00:00:00+00:00,0.6453869217946071,15.174256430625423,"[{'sid': Trading Pair eth_btc(452516) Exchange: bitfinex, Introduced On: 2016-03-09 00:00:00+00:00, Base Currency: eth, Quote Currency: btc, Exchange Leverage: 1.0, Minimum Trade Size: 0.06 Last daily ingestion: 2018-11-13 00:00:00+00:00 Last minutely ingestion: 2018-11-13 00:00:00+00:00, 'amount': 278.00690251595455, 'cost_basis': 0.04630249744845563, 'last_sale_price': 0.050351}]","2017-12-21 00:00:00+00:00    0.048357
Freq: 1440T, Name: TradingPair(452516 [eth_btc]), dtype: float64",0,0.045832704277066975,0.04442100064305302,5.505983119250582,0.0,0.0,0,13.696338471430899,-1.6028643525086395,16.131733861339455,16.131733861339455,21,"[{'amount': -55.33470721540584, 'dt': Timestamp('2017-12-21 23:59:00+0000', tz='UTC'), 'price': 0.050325824500000005, 'order_id': 'e2e98fbe44cb4b3ca9b210725dd48cf2', 'commission': 0.005569529528162797, 'fee_currency': None, 'is_quote_live': False, 'sid': Trading Pair eth_btc(452516) Exchange: bitfinex, Introduced On: 2016-03-09 00:00:00+00:00, Base Currency: eth, Quote Currency: btc, Exchange Leverage: 1.0, Minimum Trade Size: 0.06 Last daily ingestion: 2018-11-13 00:00:00+00:00 Last minutely ingestion: 2018-11-13 00:00:00+00:00}]",0.001
